"","x"
"2635",326.008678763406
"2636",306.218283194633
"2637",301.971629373506
"2638",308.183702263767
"2639",320.144626498984
"2640",326.255018215143
"2641",300.761764970244
"2642",307.894741975672
"2643",325.355955421538
"2644",348.559246195101
"2645",342.971173695932
"2646",330.681623588675
"2647",307.392924241119
"2648",310.986965197044
"2649",347.300594432264
"2650",306.669043666154
"2651",306.101693257679
"2652",307.217023759106
"2653",322.194721950736
"2654",310.057303768346
"2655",307.896277561757
"2656",345.245217511652
"2657",305.84816196026
"2658",309.577272033164
"2659",304.427193624226
"2660",306.513183934782
"2661",308.125607895986
"2662",307.512895166142
"2663",302.447322018998
"2664",308.116011835979
"2665",345.994941597645
"2666",326.106769154617
"2667",310.14027767365
"2668",327.204945659417
"2669",305.734748034425
"2670",330.650662455355
"2671",342.119357727847
"2672",321.557400441058
"2673",305.476828409656
"2674",341.017084048815
"2675",320.405611150493
"2676",305.744919291512
"2677",345.724512825611
"2678",349.298220675161
"2679",347.683026127592
"2680",347.786372328599
"2681",306.922586664175
"2682",348.172128168516
"2683",349.128105861971
"2684",310.989871546774
"2685",307.631336465331
"2686",322.63749566444
"2687",321.812830883959
"2688",304.189851136109
"2689",331.696804736775
"2690",305.063601627049
"2691",334.163571785641
"2692",343.687030559804
"2693",305.048034385086
"2694",308.722785002853
"2695",308.805102355302
"2696",325.762400805312
"2697",352.363411197941
"2698",307.484487970929
"2699",307.858878998821
"2700",323.477756195429
"2701",306.335433986187
"2702",344.730809327783
"2703",322.06752992009
"2704",346.364063894511
"2705",344.577719495726
"2706",350.981268396795
"2707",341.121474623016
"2708",330.59168790295
"2709",305.819594594699
"2710",305.752693875058
"2711",307.370859039554
"2712",305.163149609821
"2713",309.902715218691
"2714",343.036616880442
"2715",309.53610202226
"2716",349.301166316763
"2717",352.744637353036
"2718",334.243869590846
"2719",309.378880849126
"2720",310.829194608769
"2721",305.917270761513
"2722",321.464711923401
"2723",308.135038776293
"2724",348.344089072115
"2725",310.174675201299
"2726",328.955377008915
"2727",304.84244664373
"2728",351.26534287454
"2729",331.33537670537
"2730",323.13080189885
"2731",308.764530231135
"2732",345.360619949599
"2733",307.869500726002
"2734",305.17239398548
"2735",307.038506808151
"2736",308.261370138997
"2737",345.438151109887
"2738",346.465342368959
"2739",309.989592126409
"2740",306.09057793555
"2741",347.580018417706
"2742",330.017983342295
"2743",343.028555516584
"2744",307.732503275606
"2745",317.886823607867
"2746",307.236917074409
"2747",322.836097968145
"2748",304.742964642619
"2749",322.796116780703
"2750",344.857522721079
"2751",349.607281361386
"2752",322.893612561066
"2753",324.58522922614
"2754",306.142651756089
"2755",349.660213717222
"2756",306.921791004658
"2757",327.533595637202
"2758",346.30500256924
"2759",344.047020659128
"2760",309.845217860603
"2761",306.483770253068
"2762",348.322522520861
"2763",307.508570445854
"2764",346.923127017283
"2765",306.134593000383
"2766",323.315000690782
"2767",308.198579607826
"2768",321.758206747355
"2769",352.53677040325
"2770",306.950489527133
"2771",348.857632136152
"2772",306.511631842636
"2773",305.875596813629
"2774",307.36982725659
"2775",306.138506539947
"2776",309.957441509928
"2777",336.572952479977
"2778",303.269761167686
"2779",343.605176198689
"2780",324.476145558244
"2781",306.049066577556
"2782",309.744475795457
"2783",309.07526945879
"2784",321.516910929469
"2785",341.162694996194
"2786",323.91538841748
"2787",321.392350758325
"2788",305.634712196072
"2789",348.097532037802
"2790",308.352354468103
"2791",344.487047701792
"2792",327.985152882757
"2793",303.619283182668
"2794",305.557712264366
"2795",320.533379770207
"2796",346.914192293185
"2797",343.067078779586
"2798",322.015150431042
"2799",324.783916520398
"2800",350.998323282086
"2801",330.60263359377
"2802",346.082782915905
"2803",348.431921756762
"2804",307.579926005646
"2805",345.683045836896
"2806",328.815040655241
"2807",309.327054525583
"2808",307.818316440176
"2809",306.551054909161
"2810",307.12497353546
"2811",300.998372033499
"2812",305.228195506298
"2813",344.733220900104
"2814",335.918268942925
"2815",306.478579521797
"2816",305.936229288369
"2817",308.826278363776
"2818",348.256331803568
"2819",307.080066046
"2820",311.940944690361
"2821",327.21202888303
"2822",308.481288935226
"2823",345.711945364427
"2824",347.567713394674
"2825",305.916157034752
"2826",340.641740785109
"2827",321.589516443707
"2828",329.952361680634
"2829",307.481818279476
"2830",308.033334543559
"2831",350.323076672579
"2832",344.398094924881
"2833",347.00343784262
"2834",307.810944180662
"2835",321.011455802464
"2836",343.627998376748
"2837",329.547621567797
"2838",329.674261351648
"2839",330.447873259438
"2840",344.958095906257
"2841",320.338275024414
"2842",347.353887683609
"2843",346.471858633259
"2844",341.733649380725
"2845",335.28266036957
"2846",306.880367719379
"2847",332.690643016922
"2848",345.293070682193
"2849",329.008583614573
"2850",347.187861815969
"2851",352.525558312732
"2852",331.973575108953
"2853",309.565569596502
"2854",305.080522566745
"2855",344.719661306106
"2856",344.848389187638
"2857",310.656732235561
"2858",306.004607600598
"2859",344.683913042608
"2860",346.339118663663
"2861",306.965217747142
"2862",348.864127177479
"2863",325.205560101866
"2864",305.50580642431
"2865",329.243712979177
"2866",350.1107476208
"2867",323.182970679464
"2868",303.096578291019
"2869",322.393969218896
"2870",305.519881693291
"2871",349.405758219879
"2872",319.497600993378
"2873",330.058611358311
"2874",346.174768893902
"2875",347.822213313313
"2876",350.555735317957
"2877",330.866415725874
"2878",343.319655920977
"2879",324.83595595317
"2880",305.722149695266
"2881",352.600936628661
"2882",343.459964268953
"2883",305.010822850877
"2884",345.909333338088
"2885",306.077717547753
"2886",304.359972132257
"2887",345.919408865234
"2888",344.581760136015
"2889",305.137802446763
"2890",342.445655188168
"2891",305.391479396951
"2892",320.458082175055
"2893",321.477423328151
"2894",344.950966323596
"2895",310.814571619464
"2896",344.870348510987
"2897",348.446067664564
"2898",329.788588904641
"2899",346.9008252924
"2900",323.184307709444
"2901",306.973220065602
"2902",308.795952524978
"2903",344.428549261486
"2904",337.30216872896
"2905",346.551839567526
"2906",306.276452576828
"2907",347.420542715469
"2908",347.94678558563
"2909",347.611184844698
"2910",340.466588260179
"2911",304.246903272082
"2912",305.586896066371
"2913",352.233415630455
"2914",308.527260655871
"2915",330.978811676892
"2916",334.775356590638
"2917",322.674666091614
"2918",351.348591512483
"2919",330.459387624477
"2920",348.745195365063
"2921",350.624847545188
"2922",308.940396761141
"2923",347.487166859186
"2924",330.02450549677
"2925",346.480581574104
"2926",329.200418625859
"2927",304.526364135775
"2928",343.916351906188
"2929",306.58855305732
"2930",342.401766919826
"2931",332.869966463143
"2932",325.841487918869
"2933",304.986265514117
"2934",349.134468962106
"2935",323.72072786248
"2936",345.932137422596
"2937",347.798930115177
"2938",308.727159798619
"2939",308.892685419641
"2940",348.72445071716
"2941",308.860884011367
"2942",331.092391659563
"2943",306.235373596529
"2944",348.291957561926
"2945",308.534592934968
"2946",307.199535568219
"2947",304.898738284104
"2948",321.064643314054
"2949",324.149500930205
"2950",350.211928786626
"2951",303.924940999884
"2952",345.584323675365
"2953",330.871738567043
"2954",348.619986204531
"2955",343.510733868036
"2956",353.05107601291
"2957",307.956177133455
"2958",309.46114351489
"2959",345.952169587871
"2960",306.353611854012
"2961",308.123728056084
"2962",351.112963226218
"2963",308.579783260369
"2964",345.556690344003
"2965",347.723733755912
"2966",323.313174233508
"2967",346.663898899932
"2968",309.270386663009
"2969",325.568151393479
"2970",306.571638800005
"2971",351.078416605249
"2972",305.095379200685
"2973",320.254976582592
"2974",326.235015286795
"2975",345.621918481527
"2976",320.572351146678
"2977",309.121184608561
"2978",310.436981945518
"2979",349.851314584513
"2980",339.753801489198
"2981",349.884654551449
"2982",307.985439690473
"2983",308.041301991944
"2984",323.360063479924
"2985",303.828000633763
"2986",306.932347689193
"2987",324.238733111666
"2988",343.452420499237
"2989",325.884575508336
"2990",321.386679067434
"2991",346.714830390426
"2992",345.522354210345
"2993",306.099713050482
"2994",346.306960259774
"2995",332.035963402019
"2996",304.616854378882
"2997",306.337310202634
"2998",308.001486119928
"2999",306.653046750991
"3000",347.77171862267
"3001",320.452932294742
"3002",343.671734134817
"3003",302.659329544344
"3004",346.906090796569
"3005",321.349003812383
"3006",332.603291416425
"3007",305.881121268054
"3008",310.216740370235
"3009",348.669919250246
"3010",331.556867432253
"3011",343.881775082241
"3012",306.273235915926
"3013",318.557773542548
"3014",320.661318153227
"3015",331.824504129022
"3016",350.947086654329
"3017",346.48851256672
"3018",309.893907293934
"3019",351.941640515122
"3020",334.040474283255
"3021",307.106382475259
"3022",308.986354416544
"3023",342.026627747763
"3024",307.283969400534
"3025",305.653652242957
"3026",304.116208898386
"3027",349.49637287363
"3028",307.51320992368
"3029",344.940289647235
"3030",306.969286779337
"3031",344.433975062386
"3032",303.255636711187
"3033",349.223177100381
"3034",345.9615508073
"3035",318.517168118819
"3036",305.437259524872
"3037",348.850955514013
"3038",306.448784626876
"3039",335.800946897308
"3040",306.700297057148
"3041",310.02228553742
"3042",307.830344829105
"3043",344.785774965946
"3044",303.779153546904
"3045",329.444915795342
"3046",309.365463788516
"3047",307.419191701457
"3048",306.585085189073
"3049",304.771352408272
"3050",336.512212379595
"3051",305.603129119934
"3052",349.650400023325
"3053",349.419511911994
"3054",307.696523510287
"3055",351.043214377624
"3056",345.088955948087
"3057",309.797831399384
"3058",309.460171435709
"3059",331.881847394115
"3060",312.991839554371
"3061",347.30761451324
"3062",321.237490330593
"3063",322.694319284281
"3064",342.500116196978
"3065",304.607620901381
"3066",305.161884477247
"3067",322.344022797162
"3068",343.891980954003
"3069",329.608000598378
"3070",330.942177448381
"3071",309.254867106987
"3072",307.489209381029
"3073",349.135005175728
"3074",318.911770622723
"3075",327.900472212103
"3076",345.817084532101
"3077",345.651802437148
"3078",346.268097276786
"3079",324.304908438812
"3080",325.745158902804
"3081",347.844602745328
"3082",346.877505583833
"3083",346.899913623748
"3084",320.338777247174
"3085",349.825795090114
"3086",346.5070920144
"3087",308.580940507772
"3088",316.982366882716
"3089",305.735100204265
"3090",309.248945741728
"3091",344.52240193719
"3092",349.93002618975
"3093",341.759072904204
"3094",328.577492885099
"3095",305.9898343052
"3096",342.408688998213
"3097",347.621324340646
"3098",305.870731003562
"3099",345.310497071836
"3100",330.139977972491
"3101",309.337331284126
"3102",311.043510150231
"3103",346.202784356452
"3104",306.841254168443
"3105",330.219201847569
"3106",308.301653014473
"3107",349.866308197249
"3108",314.248722705881
"3109",320.057256874125
"3110",323.407819411681
"3111",343.375537890564
"3112",305.757168299581
"3113",335.22825075757
"3114",348.740517173895
"3115",347.735706468016
"3116",305.633545651493
"3117",309.715960834353
"3118",318.954001331562
"3119",305.97976504316
"3120",354.758171144749
"3121",344.782815000341
"3122",305.331076834655
"3123",346.361540335985
"3124",307.105683956474
"3125",344.572633785849
"3126",305.130279493494
"3127",319.985424859172
"3128",337.991075357998
"3129",306.351788974656
"3130",326.274806835604
"3131",311.566032033137
"3132",332.880469804111
"3133",331.273741583649
"3134",322.588979194924
"3135",347.413135301498
"3136",308.645455107939
"3137",321.946429478049
"3138",323.461372684344
"3139",304.463136137249
"3140",317.656624618519
"3141",347.589596214285
"3142",350.074099036673
"3143",308.290146079758
"3144",328.774575589349
"3145",340.259419357326
"3146",342.464040998756
"3147",341.409319801792
"3148",335.631070961335
"3149",308.044214902417
"3150",346.402654693338
"3151",304.581503353939
"3152",345.734405104478
"3153",331.260272047582
"3154",319.459431726195
"3155",350.134257351128
"3156",344.579659924928
"3157",344.99393778732
"3158",309.075094707094
"3159",345.985147896405
"3160",304.168898902998
"3161",307.613771426605
"3162",305.673669974662
"3163",321.353611134456
"3164",343.80713581104
"3165",307.394689535997
"3166",302.541722478475
"3167",303.268178589055
"3168",351.133078931102
"3169",323.65227854894
"3170",321.680132171653
"3171",322.658324352763
"3172",306.361047778292
"3173",309.95707702167
"3174",306.865875933555
"3175",346.259289248658
"3176",324.852503224449
"3177",350.227334181266
"3178",306.806039461772
"3179",349.091934610506
"3180",321.617374909092
"3181",307.759433730388
"3182",320.260231510946
"3183",307.549815382023
"3184",305.779335412306
"3185",346.489574363591
"3186",345.630274827927
"3187",337.882084882613
"3188",347.408781294762
"3189",306.227813177154
"3190",309.400881153561
"3191",306.889486451103
"3192",322.580966104955
"3193",328.983052742426
"3194",331.031984383291
"3195",311.656333729603
"3196",322.149317285699
"3197",304.106121079816
"3198",353.60108458345
"3199",353.982216342113
"3200",306.072344672915
"3201",343.322863544932
"3202",331.430023872725
"3203",345.410806197484
"3204",332.012918107184
"3205",307.219379082963
"3206",351.535340755719
"3207",347.028775037833
"3208",306.673623711041
"3209",349.1470525952
"3210",349.054767333707
"3211",321.8681798199
"3212",312.572386163087
"3213",344.713799502605
"3214",304.945491704245
"3215",318.498827584608
"3216",343.067247503153
"3217",344.05746298738
"3218",345.186748672563
"3219",347.825479118284
"3220",346.392759258159
"3221",323.357039572321
"3222",317.9332104416
"3223",302.260265887057
"3224",305.274215796252
"3225",348.111898098618
"3226",331.837321080435
"3227",306.873501280282
"3228",349.261666067248
"3229",349.034134088424
"3230",327.886637705522
"3231",327.741818811395
"3232",303.633738282808
"3233",306.944777102057
"3234",324.435479710411
"3235",308.089305335556
"3236",347.41878681874
"3237",348.924186123494
"3238",350.71518012928
"3239",332.699653712205
"3240",342.954820991379
"3241",344.832445961106
"3242",346.710649168209
"3243",345.120772973995
"3244",305.495414789306
"3245",304.5451550464
"3246",346.486061879806
"3247",306.210873053174
"3248",341.799217428466
"3249",353.902266907276
"3250",323.460785769582
"3251",306.410217442878
"3252",311.42319101727
"3253",335.418116992968
"3254",345.780309425703
"3255",306.851141728184
"3256",347.412199976066
"3257",307.346255406869
"3258",344.858122509195
"3259",342.171518729731
"3260",305.294463509224
"3261",344.512547869567
"3262",306.817327623113
"3263",305.897425440371
"3264",306.403909643846
"3265",327.210708752379
"3266",309.175533242757
"3267",308.33129799388
"3268",327.856312309819
"3269",305.393291836163
"3270",321.819873662141
"3271",344.085872534393
"3272",305.476297407834
"3273",325.641517572712
"3274",355.08675077163
"3275",350.488177389673
"3276",323.83729487337
"3277",345.744839473825
"3278",303.319921165486
"3279",305.66783161421
"3280",341.267417054753
"3281",323.179920720746
"3282",345.918623758193
"3283",346.943504308758
"3284",344.098992219699
"3285",340.959580467163
"3286",353.697085026095
"3287",322.394325733806
"3288",344.937834614306
"3289",324.387471532313
"3290",334.290758141813
"3291",304.539024596939
"3292",319.342379654948
"3293",347.298965508348
"3294",310.398257118346
"3295",308.704189988491
"3296",324.890889335707
"3297",329.395802564867
"3298",317.680017744882
"3299",350.186436307813
"3300",323.390303352139
"3301",347.184761405814
"3302",348.702142113001
"3303",308.064877402116
"3304",305.117186701085
"3305",348.396096431703
"3306",334.326671104098
"3307",307.579061956861
"3308",354.692796500866
"3309",350.675191158012
"3310",331.375768286037
"3311",341.880362645874
"3312",326.281676676729
"3313",307.873678546785
"3314",346.802189727119
"3315",307.626972080594
"3316",325.062390509133
"3317",304.533331016508
"3318",322.78512956962
"3319",350.194217742505
"3320",321.228303258551
"3321",350.310183339095
"3322",316.682938926494
"3323",345.313676410836
"3324",334.42199328217
"3325",305.622363322148
"3326",307.848489968533
"3327",351.114635846407
"3328",303.449941874063
"3329",307.83693128119
"3330",302.819545890527
"3331",303.152242602997
"3332",344.94114727925
"3333",305.253716598437
"3334",306.435616196256
"3335",305.984890510469
"3336",349.648183878994
"3337",323.103213254395
"3338",349.57373353304
"3339",319.726705020037
"3340",308.019215604001
"3341",308.433249646594
"3342",306.605296278769
"3343",335.002771876052
"3344",346.842055840473
"3345",308.489004163443
"3346",305.758852173882
"3347",308.18139940915
"3348",329.623880785625
"3349",307.422863541991
"3350",304.646117659061
"3351",351.227651798009
"3352",319.178288072943
"3353",308.71596897903
"3354",310.251108739661
"3355",333.433017505954
"3356",305.928887499807
"3357",330.702436999292
"3358",320.259980995378
"3359",321.167797504002
"3360",343.639169170881
"3361",346.555534006974
"3362",319.963100180973
"3363",320.020244864204
"3364",352.662452272332
"3365",348.233767400454
"3366",348.487813436443
"3367",320.806301293602
"3368",303.477157318289
"3369",345.289554564344
"3370",346.849606354011
"3371",344.525261948257
"3372",305.597272669752
"3373",309.302046807378
"3374",307.380559556568
"3375",306.939073284721
"3376",313.060070359325
"3377",318.7141928082
"3378",346.93772709781
"3379",343.530063877799
"3380",346.021049996026
"3381",305.89342457014
"3382",350.081083885297
"3383",307.436940470131
"3384",306.950552779017
"3385",306.134183932456
"3386",318.408388419458
"3387",329.357047122848
"3388",345.713524617762
"3389",351.245008261538
"3390",306.029618150317
"3391",307.408096501114
"3392",328.18185185346
"3393",305.614489002
"3394",305.811169430308
"3395",307.782220282308
"3396",350.321556880748
"3397",327.266939538042
"3398",351.299329415699
"3399",309.398312234668
"3400",326.307558024329
"3401",332.291852489888
"3402",306.593752817473
"3403",308.848030130609
"3404",342.890286629563
"3405",303.980792487348
"3406",322.212841180397
"3407",334.471282862676
"3408",306.818583686167
"3409",304.988477932154
"3410",328.775283704671
"3411",309.331563151658
"3412",347.911444564102
"3413",350.781331331749
"3414",328.257810822119
"3415",344.143485152748
"3416",306.342441320222
"3417",310.689896550752
"3418",346.818893154318
"3419",305.922241627131
"3420",305.116160578019
"3421",334.233604203827
"3422",329.126302043643
"3423",306.498411565502
"3424",345.450578459687
"3425",321.091128355842
"3426",331.087898999644
"3427",333.696696090218
"3428",343.902217947951
"3429",309.058036952879
"3430",345.602475955418
"3431",308.233494414821
"3432",337.924365037195
"3433",306.494287612127
"3434",349.239082845455
"3435",335.752284477381
"3436",307.56321681182
"3437",303.550065445734
"3438",307.842027657771
"3439",304.43025573689
"3440",307.809544137109
"3441",305.926546692287
"3442",329.6539166276
"3443",318.235005397973
"3444",305.048571281896
"3445",331.29844699993
"3446",344.119322303751
"3447",353.336904102731
"3448",327.457203575037
"3449",311.612467786738
"3450",348.361021596231
"3451",307.563859371701
"3452",333.175596444914
"3453",334.370543077904
"3454",332.021225171443
"3455",317.026134936747
"3456",326.205817131722
"3457",344.881825270698
"3458",345.326958242408
"3459",334.203128297846
"3460",304.449600719224
"3461",335.103531420503
"3462",307.80855923606
"3463",305.601686948641
"3464",308.037940291001
"3465",307.084299445496
"3466",350.581122128304
"3467",321.560949628326
"3468",342.689193074436
"3469",323.603745068008
"3470",327.386809241023
"3471",309.953729134427
"3472",343.600673321337
"3473",326.667333235655
"3474",302.52174298039
"3475",306.795585524813
"3476",310.150572863363
"3477",353.22483423002
"3478",312.296813117129
"3479",325.382728387885
"3480",331.23118363355
"3481",330.10940978236
"3482",305.308253962855
"3483",324.448821747407
"3484",322.62949790321
"3485",348.956655509545
"3486",327.050977133488
"3487",322.938507605574
"3488",330.41366585935
"3489",347.805802323979
"3490",347.733196948346
"3491",346.906833589491
"3492",307.210829467367
"3493",306.062624988051
"3494",319.522573417299
"3495",336.642717430433
"3496",347.554123190178
"3497",304.246475005468
"3498",307.045470221689
"3499",349.441589612452
"3500",348.583559566476
"3501",349.661566313561
"3502",321.055929899197
"3503",347.342242450642
"3504",341.827281943532
"3505",308.487377102831
"3506",319.785670650987
"3507",307.653221274867
"3508",341.874566908101
"3509",342.026928523759
"3510",320.561711078139
"3511",333.56202934325
"3512",306.447128725332
"3513",306.208267242496
"3514",304.753991471066
"3515",308.169809765686
"3516",307.619741842825
"3517",307.253974152948
"3518",329.434798265837
"3519",323.725123448225
"3520",304.738413098782
"3521",342.596599106409
"3522",304.075151429953
"3523",319.638544171532
"3524",326.241174642073
"3525",306.48174312021
"3526",347.397721861134
"3527",347.669184669178
"3528",335.235711879301
"3529",321.35534199127
"3530",345.625448214725
"3531",347.812531407599
"3532",322.40110203317
"3533",323.019770804405
"3534",348.539773708255
"3535",322.577921268917
"3536",302.32899273185
"3537",306.616806037237
"3538",338.955379577454
"3539",348.445911439895
"3540",350.592076747024
"3541",303.778462469044
"3542",307.002082977741
"3543",346.383186103898
"3544",343.026195836559
"3545",306.845757264526
"3546",319.844505896055
"3547",320.740985835288
"3548",303.687666893509
"3549",344.040524954666
"3550",305.248500719869
"3551",310.440038392558
"3552",320.251976167356
"3553",344.850449474108
"3554",308.410841914918
"3555",349.287648628677
"3556",319.854387183467
"3557",307.910628637083
"3558",317.026091216153
"3559",307.74270081391
"3560",321.047654641104
"3561",304.850731744709
"3562",347.749502987887
"3563",306.032714519745
"3564",308.012826176095
"3565",304.932485327223
"3566",348.526499355461
"3567",349.972621306613
"3568",347.114687157896
"3569",306.221589348021
"3570",308.423051447532
"3571",347.230335440448
"3572",344.482668636837
"3573",306.964437060023
"3574",307.564497300388
"3575",348.800238966799
"3576",347.032968622153
"3577",349.932263203706
"3578",306.815056872055
"3579",305.561491543648
"3580",307.528553736363
"3581",305.668083995538
"3582",346.41550771387
"3583",305.877680772751
"3584",306.316246709475
"3585",311.143661847113
"3586",308.236794428922
"3587",334.665139501839
"3588",309.861771612707
"3589",307.475384229846
"3590",320.524754992249
"3591",328.563294218888
"3592",328.721713786348
"3593",303.001460827636
"3594",345.764526628214
"3595",330.172484984212
"3596",303.047566493279
"3597",321.202320473935
"3598",348.128045865473
"3599",308.089903349358
"3600",348.301704705708
"3601",321.274098016181
"3602",349.839758857408
"3603",344.096086188927
"3604",304.427538415025
"3605",350.931953087294
"3606",319.524908678321
"3607",330.673529773466
"3608",305.819411122947
"3609",348.626096344688
"3610",307.770602975543
"3611",334.384612014512
"3612",311.627742586661
"3613",308.304605491308
"3614",322.06119907578
"3615",327.415359458125
"3616",347.544990233232
"3617",308.116199605299
"3618",305.691175517275
"3619",344.453973280621
"3620",307.324265222547
"3621",345.319753945953
"3622",332.464491338897
"3623",344.229283026562
"3624",309.250137818263
"3625",346.365089320949
"3626",321.027359670388
"3627",317.429945050982
"3628",331.64104733
"3629",352.880304814946
"3630",306.978995676837
"3631",330.580142076728
"3632",325.989373453325
"3633",347.497764068249
"3634",350.289913057686
"3635",350.233951377397
"3636",331.534029406161
"3637",348.520247382858
"3638",343.859018534498
"3639",310.249008464935
"3640",307.145042277731
"3641",353.096294730675
"3642",311.158977780415
"3643",320.886155631612
"3644",308.274827801206
"3645",322.14188856101
"3646",348.353114729712
"3647",324.333694407584
"3648",343.342428418794
"3649",333.673891433814
"3650",308.948810353289
"3651",346.126911288435
"3652",325.533460498456
"3653",346.244519447361
"3654",352.006945518382
"3655",331.920810553309
"3656",303.341802839982
"3657",350.375796705733
"3658",323.148714180337
"3659",305.331721199374
"3660",332.261857532122
"3661",305.712702289045
"3662",306.998229784817
"3663",305.405251475339
"3664",308.019098905393
"3665",306.705245585609
"3666",306.929251482571
"3667",330.540225338262
"3668",350.960273350093
"3669",307.018819539411
"3670",307.547128781599
"3671",323.872303346781
"3672",324.575570402326
"3673",329.546863504143
"3674",328.775886859208
"3675",309.040522704927
"3676",331.268427551351
"3677",351.766937730522
"3678",305.591121272648
"3679",305.462309846024
"3680",306.707162377926
"3681",329.743011842766
"3682",335.50024980562
"3683",304.320584105429
"3684",327.577502989499
"3685",331.884346938694
"3686",308.256406444761
"3687",319.380430439537
"3688",331.389402510174
"3689",325.513851994218
"3690",323.980192169369
"3691",317.700907603732
"3692",327.281128905648
"3693",344.58267457941
"3694",307.485635325331
"3695",348.579949033423
"3696",348.473060276295
"3697",307.618330011608
"3698",310.542709783911
"3699",344.636900803283
"3700",324.222431847113
"3701",308.733557248223
"3702",347.750761266474
"3703",328.864898018979
"3704",323.463055760147
"3705",326.113369250005
"3706",346.84726459043
"3707",324.3790626228
"3708",309.288498080813
"3709",302.932739032683
"3710",319.948704154592
"3711",308.414841850898
"3712",345.803160387319
"3713",303.603080967624
"3714",308.479070895569
"3715",305.432320660309
"3716",309.300083084235
"3717",305.385632112057
"3718",306.42975400252
"3719",323.736944362517
"3720",348.519633834329
"3721",345.813513393132
"3722",332.837964355688
"3723",346.299756560527
"3724",324.373548176409
"3725",330.984065488493
"3726",307.595765030434
"3727",306.699530164553
"3728",320.369789536986
"3729",347.095354413518
"3730",309.144003726514
"3731",321.292511965353
"3732",327.263168499246
"3733",321.027675501985
"3734",333.236403556073
"3735",346.359507364976
"3736",325.377400107772
"3737",306.559089481969
"3738",306.264375422378
"3739",344.878263705158
"3740",305.735035174393
"3741",311.505392369769
"3742",348.326950788268
"3743",304.555104125107
"3744",304.532583913264
"3745",304.868831906735
"3746",325.402680969375
"3747",341.487225762382
"3748",308.530395116484
"3749",349.238755195832
"3750",349.719048639815
"3751",307.26578167698
"3752",346.238267313052
"3753",308.585268311931
"3754",349.314964384878
"3755",306.419998071805
"3756",349.951082112156
"3757",307.289758452589
"3758",322.402752576518
"3759",335.180582122297
"3760",308.172175335912
"3761",311.330116799492
"3762",331.418930422424
"3763",304.416045928927
"3764",316.539598479968
"3765",330.056098720589
"3766",319.258814580163
"3767",307.433606441401
"3768",305.217485489962
"3769",349.239672194353
"3770",307.028259087578
"3771",324.713578587249
"3772",349.31176002683
"3773",306.161281871422
"3774",309.501702195047
"3775",332.693020607968
"3776",308.984332491263
"3777",319.853099149997
"3778",329.809389493517
"3779",348.575297148554
"3780",305.868635216251
"3781",307.589571424965
"3782",308.746967819635
"3783",344.105874580204
"3784",343.512790876411
"3785",305.069096020268
"3786",344.641298622804
"3787",302.771579713966
"3788",304.447308940847
"3789",340.044241530937
"3790",331.451115160904
"3791",352.855249117237
"3792",345.849145463934
"3793",350.84152424911
"3794",310.282125778889
"3795",323.698953195976
"3796",307.087947647034
"3797",308.485818700547
"3798",333.484823802907
"3799",322.993400979075
"3800",331.586575837566
"3801",307.30013487499
"3802",323.500191023986
"3803",344.214947319427
"3804",346.087979998008
"3805",320.083233263507
"3806",303.525528506765
"3807",347.769403915175
"3808",328.176412514576
"3809",351.888006110051
"3810",306.518289232167
"3811",305.726822644348
"3812",348.882239000953
"3813",305.580120887434
"3814",306.545237643145
"3815",317.608681511025
"3816",345.88541490566
"3817",309.141866015464
"3818",310.376300517361
"3819",345.948713945485
"3820",333.328800664321
"3821",348.111916069885
"3822",308.241389640831
"3823",309.775199546786
"3824",323.639268761969
"3825",305.483077437219
"3826",306.088512654555
"3827",307.730389441589
"3828",348.483772674925
"3829",342.809141360306
"3830",326.520394389526
"3831",306.869151888821
"3832",324.600206677771
"3833",307.674366217332
"3834",343.190434733629
"3835",344.73535431164
"3836",302.885210256
"3837",304.289844808078
"3838",347.648955383219
"3839",348.726420949084
"3840",334.236005957535
"3841",316.396677118413
"3842",307.399827158783
"3843",344.956222593999
"3844",307.743168262319
"3845",347.829204031514
"3846",306.456109072495
"3847",328.700328775412
"3848",306.059136651061
"3849",340.113698059695
"3850",347.285769013176
"3851",340.419642025418
"3852",354.149625984079
"3853",307.136746035482
"3854",330.464349019196
"3855",340.26798640685
"3856",343.001024288404
"3857",303.668010777952
"3858",302.577906977159
"3859",309.785374669943
"3860",306.754681038556
"3861",322.751845287692
"3862",349.83651522431
"3863",349.144300323699
"3864",327.155915357662
"3865",323.633069366959
"3866",308.283720999532
"3867",309.083182158722
"3868",345.056075309304
"3869",308.276805500002
"3870",316.404726227517
"3871",341.263467298806
"3872",307.813580351796
"3873",317.783204340648
"3874",305.321097614166
"3875",330.490684153596
"3876",308.689522178707
"3877",319.568748081642
"3878",309.841039692343
"3879",323.78814657495
"3880",305.09717330007
"3881",308.685100390798
"3882",346.137448601228
"3883",350.988343948755
"3884",304.959632168005
"3885",308.728747118497
"3886",350.477685654571
"3887",340.146963813996
"3888",322.287742322206
"3889",309.671668325986
"3890",303.46755086263
"3891",307.032564361897
"3892",350.245789609773
"3893",307.735176580071
"3894",308.048793526796
"3895",345.700500850577
"3896",346.636459814079
"3897",350.752677267243
"3898",305.77353836844
"3899",346.922314727215
"3900",307.647933233556
"3901",308.634229247655
"3902",322.454516581692
"3903",350.759715197026
"3904",308.213974275933
"3905",307.565070799138
"3906",321.227643944373
